name,LONDD,LATDD,pptcon,MAP,tmax_jan_a,MAT,altitude,tmin_july_,summer_rainfall
PRREPE,18.9435,-34.13833,41,1007,25.5,14.7,553,4.9,67
PRREPE,19.83883,-34.464,33,444,27.5,16.5,351,6.4,39
PRREPE,19.76117,-34.48383,33,512,27.5,16.3,457,6.2,42
PRREPE,19.7445,-34.48833,33,544,28.7,17,163,5.7,45
PRREPE,19.61917,-34.52433,34,545,27.5,16.5,297,6.9,43
PRREPE,19.35,-33.87833,50,574,30,17.6,472,7.4,22
PRREPE,19.34567,-33.87833,50,574,30,17.6,472,7.4,22
PRREPE,19.33483,-33.8885,50,694,27.7,16.3,738,6.9,29
PRREPE,19.32683,-33.89683,50,714,28.4,16.7,610,7.2,31
PRREPE,19.32533,-33.8775,50,694,27.7,16.3,738,6.9,29
PRREPE,19.32317,-33.8705,51,676,26.9,15.7,738,6.6,29
PRREPE,19.2255,-34.27433,38,525,25.5,16.4,126,7.5,36
PRREPE,19.2405,-34.28333,38,522,25.4,16.2,126,7.4,40
PRREPE,19.264,-34.27,40,516,26.3,16.5,149,7,35
PRREPE,19.27467,-34.26083,40,516,26.3,16.5,149,7,35
PRREPE,19.28467,-34.25267,41,540,26.5,16.7,137,7.2,35
PRREPE,19.2865,-34.25583,41,540,26.5,16.7,137,7.2,35
PRREPE,19.3,-34.24017,42,495,27,16.5,247,6.7,31
PRREPE,19.60533,-34.195,33,446,27.8,16.4,390,6.7,32
PRREPE,19.62817,-34.063,27,476,29.5,17.4,232,6.2,63
PRREPE,19.61467,-34.07883,27,422,29.7,17.6,232,6.4,53
PRREPE,19.621,-34.08533,27,422,29.7,17.6,232,6.4,53
PRREPE,18.81233,-33.59633,49,546,29.6,17.8,244,7.2,25
PRREPE,18.52217,-33.763,50,387,26,16.4,18,6.8,20
PRREPE,18.54517,-33.714,51,422,28,16.8,122,6,23
PRREPE,19.03983,-33.82717,49,943,28.5,16.8,515,6.3,48
PRREPE,19.11167,-34.004,48,778,27.6,15.9,306,5.6,37
PRREPE,19.10417,-33.99983,48,1246,27.3,15.4,514,5.1,66
PRREPE,19.09833,-33.99917,48,1246,27.3,15.4,514,5.1,66
PRREPE,19.1005,-34.00267,48,1246,27.3,15.4,514,5.1,66
PRREPE,19.1275,-33.9865,48,874,27.5,15.8,331,5.6,43
PRREPE,19.29667,-34.10533,44,468,27.5,16.4,360,6.5,25
PRREPE,19.27667,-34.09633,44,459,27.4,16.5,317,6.6,23
PRREPE,19.28667,-34.0825,44,470,27.4,16.4,369,6.6,23
PRREPE,19.27117,-34.1005,44,462,27.4,16.5,317,6.7,23
PRREPE,19.28317,-34.10317,44,459,27.4,16.5,317,6.6,23
PRREPE,19.23283,-34.15267,43,476,27,16.6,180,6.9,25
PRREPE,19.22717,-34.1765,42,510,26.7,16.6,152,6.9,29
PRREPE,19.22117,-34.2,41,464,26.2,16.4,189,7.4,28
PRREPE,19.62967,-33.35417,50,488,17.3,8.1,1722,-1,21
PRREPE,19.61883,-33.3465,50,508,18.4,8.6,1722,-0.6,23
PRREPE,19.58917,-33.30767,50,569,24.3,12,1178,1.4,37
PRREPE,19.599,-33.30367,50,537,24.5,12.2,1146,1.5,31
PRREPE,19.6075,-33.29933,50,537,24.5,12.2,1146,1.5,31
PRREPE,19.62967,-33.28733,50,437,25,12.6,1052,1.8,20
PRREPE,19.913,-34.02567,32,408,24.8,14.4,518,3.3,29
PRREPE,19.9225,-34.037,32,408,24.8,14.4,518,3.3,29
PRREPE,19.91667,-34.03833,32,408,24.8,14.4,518,3.3,29
PRREPE,19.90967,-34.04183,31,414,22.1,12.8,823,2.4,32
PRREPE,19.892,-34.04233,32,407,20,11.5,1106,1.6,31
PRREPE,18.542,-33.88733,49,472,26.7,17.1,30,7.6,24
PRREPE,19.16033,-33.927,46,944,26.9,15.5,667,5.3,55
PRREPE,19.16617,-33.937,46,944,26.9,15.5,667,5.3,55
PRREPE,18.69033,-33.56717,50,489,29,17.2,94,6.4,23
PRREPE,18.83383,-34.17583,,829,25.7,15.5,366,7,58
PRREPE,18.83383,-34.277,40,929,25.4,15.3,366,6.4,66
PRREPE,18.82467,-34.29317,,1009,26.3,16.3,69,7.3,74
PRREPE,18.8425,-34.17583,40,936,25.5,15.3,353,6.8,66
PRREPE,19.415,-34.3,37,465,27.2,16.5,320,6.7,30
PRREPE,19.45517,-34.30983,37,467,27.1,16.6,210,7,30
PRREPE,19.06283,-33.478,33,219,29.6,16.9,480,5.7,23
PRREPE,19.05433,-33.48,36,461,29.3,17.6,41,6.7,42
PRREPE,19.00483,-33.81033,48,796,29.4,17.2,154,5.5,35
PRREPE,19.0065,-33.8175,48,796,29.4,17.2,154,5.5,35
PRREPE,19.07467,-33.69867,48,821,28.8,16.2,732,5.2,43
PRREPE,19.10383,-33.7315,49,894,27.7,15.6,655,5,43
PRREPE,19.05733,-33.06117,50,506,29,16.8,510,5.8,35
PRREPE,19.157,-33.05533,52,602,19.5,10.9,1148,1.9,33
PRREPE,18.41083,-34.23467,42,769,23.3,15.5,262,8,53
PRREPE,18.84133,-34.34167,39,896,27.9,16.5,166,6.3,64
PRREPE,18.8255,-34.34683,39,830,27.9,16.5,166,6.3,64
PRREPE,18.82417,-34.29867,,1009,26.3,16.3,69,7.3,74
PRREPE,18.82533,-34.296,40,1014,26.4,16,69,6.5,74
PRREPE,18.82683,-34.28733,40,929,25.4,15.3,366,6.4,66
PRREPE,18.829,-34.28383,40,929,25.4,15.3,366,6.4,66
PRREPE,18.83067,-34.27933,40,929,25.4,15.3,366,6.4,66
PRREPE,18.83283,-34.27617,40,929,25.4,15.3,366,6.4,66
PRREPE,18.83283,-34.27617,40,929,25.4,15.3,366,6.4,66
PRREPE,18.83167,-34.35367,39,830,27.9,16.5,166,6.3,64
PRREPE,18.83283,-34.27617,40,929,25.4,15.3,366,6.4,66
PRREPE,19.864,-33.718,34,369,23.1,13,978,3.2,23
PRREPE,19.84683,-33.71333,35,376,23.4,13.1,962,3.3,23
PRREPE,19.81617,-33.6925,39,395,23.1,12.8,1067,3.1,20
PRREPE,19.64333,-33.582,49,329,23,12.3,1052,1.9,17
PRREPE,19.65217,-33.58017,49,329,23,12.3,1052,1.9,17
PRREPE,19.32683,-33.83067,52,606,24.8,14.4,1093,5.7,24
PRREPE,19.322,-33.82117,52,595,23.8,13.8,1093,5.3,24
PRREPE,19.31883,-33.819,52,595,23.8,13.8,1093,5.3,24
PRREPE,19.16883,-33.94817,47,954,27.2,15.6,579,5.4,52
PRREPE,19.16233,-33.93567,46,944,26.9,15.5,667,5.3,55
PRREPE,18.4075,-34.227,42,757,23.4,15.9,30,8.5,53
PRREPE,18.40583,-34.22567,42,757,23.4,15.9,30,8.5,53
PRREPE,18.39617,-34.20917,42,731,23.5,15.8,30,8.3,50
PRREPE,18.40333,-34.22667,42,757,23.4,15.9,30,8.5,53
PRREPE,18.77367,-32.74317,53,563,29.3,16.9,381,6.5,21
PRREPE,18.77683,-32.759,54,486,31.2,18.2,189,6.8,16
PRREPE,19.645,-34.668,32,567,26.4,16.6,84,7.1,46
PRREPE,19.8155,-34.70317,29,532,27.1,17.1,94,7,50
PRREPE,20.76283,-34.44283,17,413,26.7,16.9,61,6.6,43
PRREPE,20.765,-34.4415,16,364,28.1,17.3,174,6.5,38
PRREPE,20.745,-34.436,16,442,26.9,16.9,88,6.4,47
PRREPE,20.7355,-34.43333,16,517,26.9,16.9,85,6.3,56
PRREPE,20.74883,-34.42933,16,442,26.9,16.9,88,6.4,47
PRREPE,19.21217,-32.67033,54,405,25.7,14.2,777,3.3,13
PRREPE,21.786,-33.71083,4,346,27.2,15.5,666,2.2,50
PRREPE,21.92167,-33.73983,3,566,26.7,14.5,1021,-0.1,92
PRREPE,21.92067,-33.742,2,827,29.6,16.6,447,2.3,142
PRREPE,21.91267,-33.74033,3,566,26.7,14.5,1021,-0.1,92
PRREPE,21.90983,-33.73867,3,566,26.7,14.5,1021,-0.1,92
PRREPE,21.85267,-33.70983,3,369,25.6,14.5,800,1.7,57
PRREPE,21.88517,-33.73817,3,384,25.3,14.2,914,1.2,61
PRREPE,21.8765,-33.7355,3,384,25.3,14.2,914,1.2,61
PRREPE,21.80483,-33.72333,4,414,25.5,14.5,867,1.6,62
PRREPE,21.792,-33.722,4,414,25.5,14.5,867,1.6,62
PRREPE,21.7855,-33.72433,4,346,27.2,15.5,666,2.2,50
PRREPE,21.78333,-33.7265,4,558,27.2,15.6,666,2.4,84
PRREPE,21.78867,-33.704,4,459,25,14.2,951,1.4,67
PRREPE,21.76567,-33.718,4,288,27.5,15.7,666,2.3,41
PRREPE,21.43433,-33.65133,9,307,23.8,13.4,1090,2.6,41
PRREPE,18.40217,-34.146,43,806,24.7,16.4,183,8.7,56
PRREPE,18.39467,-34.2185,42,731,23.5,15.8,30,8.3,50
PRREPE,18.3935,-34.21083,42,731,23.5,15.8,30,8.3,50
PRREPE,19.036,-34.3315,37,746,23.7,15.6,29,7.6,55
PRREPE,18.99167,-34.329,37,988,25.6,16.1,183,7.5,74
PRREPE,21.1875,-33.93833,6,633,30.4,17,529,4.7,105
PRREPE,21.18867,-33.93033,6,633,30.4,17,529,4.7,105
PRREPE,21.21983,-33.945,5,481,29.8,16.5,773,4.6,80
PRREPE,21.22417,-33.96483,5,545,30.2,17,573,5,91
PRREPE,21.404,-33.93417,13,544,29.2,16.9,518,4.8,47
PRREPE,19.113,-33.71883,49,908,26.2,15.1,506,4.9,42
PRREPE,19.02867,-31.37167,57,403,30.6,17.3,790,5.6,9
PRREPE,19.07,-33.71583,48,875,28.5,15.8,870,4.9,43
PRREPE,19.60583,-34.4075,36,498,27.7,16.6,238,6.7,36
PRREPE,19.5945,-34.4095,36,498,27.9,16.7,204,6.6,37
PRREPE,19.5935,-34.4075,36,498,27.7,16.6,238,6.7,36
PRREPE,19.57267,-34.4085,36,495,27.3,16.5,296,7,37
PRREPE,19.55167,-34.4135,36,495,27,16.7,101,6.7,37
PRREPE,19.665,-34.48333,34,518,28,16.6,338,6.5,40
PRREPE,19.71033,-34.501,33,512,29.2,17.3,198,5.7,42
PRREPE,19.71367,-34.53283,32,522,27.8,16.9,105,5.9,47
PRREPE,19.71033,-34.53517,32,522,27.8,16.9,105,5.9,47
PRREPE,19.712,-34.57833,31,531,27.3,16.9,88,6.6,51
PRREPE,19.9135,-34.68417,28,483,25,16.8,12,8.3,46
PRREPE,19.8705,-34.68417,28,535,25.4,17,14,8.4,49
PRREPE,19.95917,-34.61033,27,439,25.2,16.9,13,8.2,43
PRREPE,19.9635,-34.60767,27,428,25.4,16.9,23,8,43
PRREPE,18.43767,-33.94817,46,1073,22.9,14.8,610,7.2,72
PRREPE,20.63167,-33.50583,26,322,21.6,12,1231,1.6,28
PRREPE,20.63283,-33.50483,26,322,21.6,12,1231,1.6,28
PRREPE,20.63983,-33.50683,26,322,21.6,12,1231,1.6,28
PRREPE,20.708,-33.51617,21,438,26.8,15.1,631,3.6,38
PRREPE,20.71933,-33.49917,19,347,25.3,14.2,823,3,31
PRREPE,18.38583,-34.1475,43,867,23.7,15.8,290,8.3,61
PRREPE,18.47167,-34.23,42,732,22.9,15.5,0,8.2,51
PRREPE,18.38633,-34.14833,43,867,23.7,15.8,290,8.3,61
PRREPE,18.38633,-34.14833,43,867,23.7,15.8,290,8.3,61
PRREPE,18.41417,-34.18867,42,682,24.2,16.1,97,8.5,46
PRREPE,18.3875,-34.15,43,867,23.7,15.8,290,8.3,61
PRREPE,18.45,-34.09,46,1077,23.8,15.8,21,7.7,75
PRREPE,18.40417,-34.14583,43,806,24.7,16.4,183,8.7,56
PRREPE,19.63417,-34.42667,35,560,28.4,16.8,166,5.8,40
PRREPE,19.635,-34.4275,35,560,28.4,16.8,166,5.8,40
PRREPE,19.63833,-34.4275,35,560,28.4,16.8,166,5.8,40
PRREPE,19.64083,-34.42833,35,560,28.4,16.8,166,5.8,40
PRREPE,19.64167,-34.42583,35,560,27.6,16.1,434,6.2,40
PRREPE,19.63667,-34.42917,35,560,28.4,16.8,166,5.8,40
PRREPE,19.62917,-34.43,35,560,28.4,16.8,166,5.8,40
PRREPE,19.62833,-34.4275,35,560,28.4,16.8,166,5.8,40
PRREPE,18.4375,-34.26367,42,626,23.7,16.1,96,9,45
PRREPE,18.41,-34.185,42,682,24.2,16.1,97,8.5,46
PRREPE,19.0225,-31.37083,57,394,30.8,17.5,790,5.8,9
PRREPE,18.36633,-33.542,52,454,26,16.4,41,6.5,23
PRREPE,18.367,-33.54167,52,454,26,16.4,41,6.5,23
PRREPE,18.39833,-34.1425,43,806,24.7,16.4,183,8.7,56
PRREPE,18.86333,-34.3275,39,1090,25.4,15,549,5.6,85
PRREPE,18.48417,-33.52167,52,390,28.8,17.5,189,6.6,19
PRREPE,18.48667,-33.52083,52,390,28.8,17.5,189,6.6,19
PRREPE,18.24,-33.32917,53,401,24.4,16.3,70,8.3,15
PRREPE,18.425,-34.08583,43,1153,23.8,16.1,91,8.8,80
PRREPE,18.42417,-34.08917,43,1153,23.8,16.1,91,8.8,87
PRREPE,18.40583,-34.10333,43,1023,23.7,16.2,61,9.1,73
PRREPE,18.82667,-34.30833,40,1014,26.4,16,69,6.5,74
PRREPE,18.82667,-34.30833,40,1014,26.4,16,69,6.5,74
PRREPE,18.97667,-34.34833,,988,25.2,15.4,387,6.5,76
PRREPE,18.40917,-34.185,42,682,24.2,16.1,97,8.5,46
PRREPE,18.40167,-33.94667,42,1389,22.2,13.8,732,6.2,102
PRREPE,18.415,-33.945,43,1073,22.5,14.4,610,7,77
PRREPE,22.07917,-34.15417,3,458,25.1,17.2,122,8.8,76
PRREPE,22.08167,-34.15333,3,458,25.1,17.2,122,8.8,76
PRREPE,18.40917,-34.2325,42,769,23.3,15.5,262,8,53
PRREPE,18.40917,-34.23,42,769,23.3,15.5,262,8,53
PRREPE,18.40833,-34.22917,42,757,23.4,15.9,30,8.5,53
PRREPE,18.40667,-34.2275,42,757,23.4,15.9,30,8.5,53
PRREPE,18.41,-34.18667,42,682,24.2,16.1,97,8.5,46
PRREPE,18.40167,-34.1455,43,806,24.7,16.4,183,8.7,56
PRREPE,18.229,-33.3125,53,400,25.1,16.7,70,8.5,15
PRREPE,18.45583,-34.31867,,489,23.4,16.2,106,9.5,37
PRREPE,18.395,-34.0625,43,1152,23.1,15.1,472,7.7,87
PRREPE,18.40567,-34.10583,43,1023,23.7,16.2,61,9.1,73
PRREPE,18.20417,-33.22667,54,332,26.4,17.2,145,8.3,11
PRREPE,18.22667,-33.22667,54,332,26.3,17.2,115,8.3,11
PRREPE,18.46,-34.2625,,647,22.7,15.7,0,8.6,40
PRREPE,18.95083,-33.71917,48,736,29.7,17.7,335,6.5,34
PRREPE,18.9375,-33.72167,48,791,29.4,17.3,503,6.3,37
PRREPE,18.94083,-33.715,48,791,29.4,17.3,503,6.3,37
PRREPE,18.93167,-33.7125,48,791,29.4,17.3,503,6.3,37
PRREPE,18.92833,-33.70833,48,772,29.3,17.2,594,6.1,37
PRREPE,18.41833,-34.15583,43,771,24.2,16.3,128,8.9,52
PRREPE,19.18833,-34.21667,39,782,26.3,16.3,168,6.9,48
PRREPE,18.41,-34.18667,42,682,24.2,16.1,97,8.5,46
PRREPE,18.41583,-34.155,43,771,24.2,16.3,128,8.9,52
PRREPE,18.38917,-34.14917,43,867,23.7,15.8,290,8.3,61
PRREPE,18.39583,-34.145,43,806,24.7,16.4,183,8.7,56
PRREPE,18.385,-34.14833,43,867,23.7,15.8,290,8.3,61
PRREPE,18.3825,-34.14833,43,867,23.7,15.8,290,8.3,61
PRREPE,19.14833,-32.384,57,445,16.3,9.2,1652,1.3,10
PRREPE,19.12667,-32.37167,57,517,17.9,10.3,1384,1.9,13
PRREPE,19.10167,-32.365,56,572,19.9,11.5,1303,2.7,16
PRREPE,19.09967,-32.3625,56,572,19.9,11.5,1303,2.7,16
PRREPE,19.075,-32.348,56,603,21.9,12.7,1248,3.5,17
PRREPE,19.14783,-32.43283,56,424,22.7,13.2,899,3.9,11
PRREPE,19.14167,-32.4305,56,477,22.7,13.2,899,3.9,11
PRREPE,19.1195,-32.41583,56,506,20.7,12,1158,3.1,14
PRREPE,19.08433,-32.20583,59,603,21.8,12.2,1094,2,21
PRREPE,19.08833,-32.35733,56,600,21,12.1,1248,3.1,17
PRREPE,19.1045,-32.36783,56,572,19.9,11.5,1303,2.7,16
PRREPE,19.11683,-32.38167,56,532,18.6,10.7,1384,2.2,14
PRREPE,19.12767,-32.464,56,445,19.4,11.2,1343,2.5,11
PRREPE,19.14383,-32.48067,55,435,19,10.9,1303,2.3,11
PRREPE,19.08367,-32.2035,59,603,21.8,12.2,1094,2,21
PRREPE,19.1355,-32.3735,57,517,17.9,10.3,1384,1.9,13
PRREPE,19.114,-32.45317,56,467,19.2,11.1,1402,2.5,12
PRREPE,19.158,-32.473,56,447,19.3,11.2,1303,2.5,11
PRREPE,19.20883,-32.43333,56,365,18.7,10.8,1554,1.8,7
PRREPE,19.06183,-32.20767,59,577,21.7,12.1,1094,2,20
PRREPE,19.078,-32.209,59,608,20.2,11.2,1326,1.4,21
PRREPE,20.90233,-33.9045,8,537,27.4,14.5,966,2.6,78
PRREPE,20.895,-33.901,8,537,27.4,14.5,966,2.6,78
PRREPE,20.91467,-33.901,8,457,27.9,15.2,643,3.4,61
PRREPE,19.127,-33.00733,51,567,21.1,11.4,1248,1.6,33
PRREPE,19.12083,-33.00517,51,601,20.7,11.2,1248,1.6,36
PRREPE,23.772,-33.48917,19,239,26.9,14.5,1218,0.8,52
PRREPE,19.959,-34.759,28,454,25.2,17,29,8.8,44
PRREPE,19.96767,-34.76333,28,454,25.2,17,29,8.8,44
PRREPE,19.97617,-34.764,28,449,25.2,17,29,8.7,43
PRREPE,19.92267,-34.75417,28,477,25.2,17,21,8.7,46
PRREPE,19.941,-34.75417,28,470,25.1,17,21,8.8,44
PRREPE,19.94633,-34.75733,28,464,25.2,17,30,8.7,44
PRREPE,19.82633,-34.70867,29,530,27.6,17.3,137,7,49
PRREPE,19.90433,-34.703,28,496,25.2,17,20,8.5,46
PRREPE,19.85267,-34.69933,28,536,26.6,17.1,62,7.5,50
PRREPE,19.89083,-34.69533,28,511,25.6,17,27,8.2,49
PRREPE,19.87633,-34.688,28,522,25.1,16.9,14,8.5,49
PRREPE,19.87283,-34.688,28,535,25.4,17,14,8.4,49
PRREPE,19.902,-34.69683,28,496,25.2,17,20,8.5,46
PRREPE,19.91417,-34.6915,28,483,25,16.8,12,8.3,46
PRREPE,19.947,-34.67333,28,451,25.1,16.8,11,7.9,43
PRREPE,19.81233,-34.699,29,532,27.1,17.1,94,7,50
PRREPE,19.79533,-34.6945,29,541,26.7,17.1,67,7.4,50
PRREPE,19.77717,-34.68683,29,528,26.5,17,79,7.4,49
PRREPE,19.76517,-34.7075,30,533,26.3,17,70,7.6,48
PRREPE,19.77983,-34.71417,29,543,25.5,17,17,8.4,49
PRREPE,19.75633,-34.65483,30,535,26.7,17.1,67,7.3,52
PRREPE,19.79233,-34.65467,29,519,25.8,16.9,27,7.8,50
PRREPE,19.781,-34.65183,29,521,26.1,17,37,7.6,51
PRREPE,19.82517,-34.60967,28,511,25.4,16.9,23,8.1,48
PRREPE,19.82767,-34.6055,29,500,25.6,16.9,29,7.9,48
PRREPE,19.83117,-34.60183,29,500,25.6,16.9,29,7.9,48
PRREPE,19.9375,-34.73617,28,470,25,17,17,8.9,45
PRREPE,19.9385,-34.745,28,470,25.1,17,21,8.8,44
PRREPE,19.94583,-34.74717,28,464,25.2,17,30,8.7,44
PRREPE,19.93033,-34.7375,28,470,25,17,17,8.9,45
PRREPE,19.99833,-34.76033,28,445,25.2,17,24,8.7,43
PRREPE,19.99167,-34.7565,28,453,24.9,16.9,12,8.6,43
PRREPE,19.98617,-34.7545,28,453,25.1,17,27,8.7,44
PRREPE,20.00267,-34.76117,28,445,25.2,17,24,8.7,43
PRREPE,19.99067,-34.75267,28,453,25.1,17,27,8.7,44
PRREPE,19.9925,-34.66683,28,430,25.1,16.7,6,7.7,42
PRREPE,19.976,-34.6595,28,437,25.2,16.7,8,7.6,42
PRREPE,19.95833,-34.67117,28,451,25.1,16.8,11,7.9,42
PRREPE,20.04067,-34.7125,28,422,25.2,16.8,9,7.7,41
PRREPE,20.05983,-34.6635,28,410,25.2,16.7,5,7.5,40
PRREPE,20.18783,-34.65217,27,400,25.2,17,18,8.2,39
PRREPE,20.05367,-34.54667,25,420,26.2,16.9,58,7.2,44
PRREPE,20.02267,-34.56967,26,482,25.8,16.9,27,7.6,51
PRREPE,20.04333,-34.54617,25,420,26.2,16.9,58,7.2,44
PRREPE,20.0045,-34.61233,27,422,25.2,16.8,11,7.7,42
PRREPE,20.027,-34.63567,27,417,25.3,16.7,9,7.1,41
PRREPE,20.03533,-34.63283,27,417,25.3,16.7,9,7.1,41
PRREPE,19.9915,-34.62033,27,430,25.1,16.8,13,8.1,43
PRREPE,19.99317,-34.63633,27,421,25.2,16.7,11,7.7,42
PRREPE,19.95917,-34.61,27,439,25.2,16.9,13,8.2,43
PRREPE,19.95083,-34.61533,28,439,25.9,16.9,59,7.7,43
PRREPE,20.00383,-34.6195,27,422,25.2,16.8,11,7.7,42
PRREPE,20.004,-34.62433,27,422,25.2,16.8,11,7.7,42
PRREPE,19.99717,-34.56367,26,488,25.9,16.9,29,7.6,52
PRREPE,20.00833,-34.55917,26,488,25.9,16.9,29,7.6,51
PRREPE,20.00483,-34.56267,26,488,25.9,16.9,29,7.6,52
PRREPE,19.96333,-34.56633,27,487,25.9,16.8,30,7.6,49
PRREPE,19.95367,-34.55983,27,466,26.4,16.9,58,7.3,47
PRREPE,19.9205,-34.58733,28,451,26.8,17,96,7,44
PRREPE,19.922,-34.588,28,451,26.8,17,96,7,44
PRREPE,19.85017,-34.6005,28,501,25.5,16.9,24,8,47
PRREPE,19.8995,-34.55217,29,484,27.7,17,123,6.4,47
PRREPE,19.887,-34.59383,28,495,25.4,16.9,18,8.2,47
PRREPE,19.89617,-34.59633,28,484,25.5,16.9,18,8.1,46
PRREPE,19.89733,-34.5895,28,463,27,17,107,6.8,44
PRREPE,19.82783,-34.55067,30,473,27.8,17.1,130,6.4,44
PRREPE,19.8025,-34.5755,29,491,26.2,16.9,44,7.4,49
PRREPE,19.83883,-34.592,29,500,25.6,16.9,29,7.9,48
PRREPE,19.88383,-34.5645,29,452,27,17,90,6.8,43
PRREPE,19.81483,-34.54333,30,481,27.9,17.1,130,6.3,45
PRREPE,19.831,-34.51133,31,492,27.9,16.9,139,6.1,45
PRREPE,19.85267,-34.5165,31,459,27.7,16.8,232,6.8,42
PRREPE,19.78383,-34.541,31,508,28.3,17,145,5.8,45
PRREPE,19.769,-34.5315,32,521,28.3,17,145,5.7,48
PRREPE,19.798,-34.57283,30,490,26.5,16.9,44,7.2,48
PRREPE,19.798,-34.56417,30,490,26.5,16.9,44,7.2,48
PRREPE,19.76283,-34.55467,31,494,27.5,16.9,99,5.9,47
PRREPE,19.79117,-34.5735,30,490,27,17,88,6.7,48
PRREPE,19.83333,-34.57767,29,494,26.3,17,61,7.4,47
PRREPE,19.83533,-34.59533,29,500,25.6,16.9,29,7.9,48
PRREPE,19.75533,-34.618,30,514,27.7,17.2,139,6.7,53
PRREPE,19.7295,-34.71117,30,554,25.1,16.8,12,8.3,47
PRREPE,19.72383,-34.69333,31,546,26,16.9,76,7.8,46
PRREPE,19.57183,-34.52467,34,537,26.8,16.5,280,7.5,41
PRREPE,19.56783,-34.535,34,561,26.9,16.5,280,7.5,44
PRREPE,19.55817,-34.52617,34,564,26.9,16.9,130,7.5,44
PRREPE,19.553,-34.52617,34,564,26.9,16.9,130,7.5,44
PRREPE,19.6005,-34.55717,34,549,28.1,17,189,6.6,45
PRREPE,19.74083,-34.5505,32,498,27.4,16.8,84,5.9,46
PRREPE,19.626,-34.5055,34,533,28.5,17,189,6.4,43
PRREPE,19.62333,-34.52967,34,506,27.1,16.5,297,7.2,41
PRREPE,19.54883,-34.5065,34,529,25.9,16.6,64,7.8,40
PRREPE,19.54783,-34.526,34,564,26.9,16.9,130,7.5,44
PRREPE,19.74683,-34.611,30,514,27.7,17.2,139,6.7,53
PRREPE,19.50417,-34.63667,34,541,23.4,16.2,15,9,43
PRREPE,19.50217,-34.5655,34,523,24.4,16.4,29,8.5,41
PRREPE,19.4605,-34.57533,34,474,23.5,16.2,30,8.9,37
PRREPE,19.45417,-34.56967,34,500,23.8,16.2,24,8.7,39
PRREPE,19.45633,-34.51817,34,511,26.4,16.1,360,7.2,42
PRREPE,19.48833,-34.51683,34,488,26.5,16.4,302,7.4,39
PRREPE,19.4705,-34.556,34,533,24.4,16.3,30,8.4,43
PRREPE,19.48283,-34.578,34,487,23.9,16.3,30,8.7,38
PRREPE,19.48633,-34.57967,34,487,23.9,16.3,30,8.7,38
PRREPE,19.66183,-34.4695,34,562,27.9,16.5,338,6.5,43
PRREPE,19.65333,-34.47967,34,545,28,16.7,250,6.7,43
PRREPE,19.747,-34.489,33,544,28.7,17,163,5.7,45
PRREPE,19.72367,-34.49783,33,512,29.2,17.3,198,5.7,42
PRREPE,19.75583,-34.488,33,544,28.7,17,163,5.7,45
PRREPE,19.66,-34.50117,34,540,27.7,16.4,466,6.3,43
PRREPE,19.7395,-34.51217,33,530,28,16.9,105,5.8,46
PRREPE,19.71267,-34.52517,32,522,27.8,16.9,105,5.9,47
PRREPE,19.71833,-34.5385,32,522,27.8,16.9,105,5.9,47
PRREPE,19.7455,-34.52817,32,538,27.9,16.9,113,5.7,49
PRREPE,19.72917,-34.548,32,498,27.4,16.8,84,5.9,46
PRREPE,19.72617,-34.53183,32,541,27.8,16.9,105,5.9,48
PRREPE,19.71117,-34.513,33,527,28,16.9,105,5.9,45
PRREPE,19.702,-34.514,33,509,28,16.9,134,6.1,42
PRREPE,19.70533,-34.53917,33,508,27.9,16.9,134,6.1,44
PRREPE,19.70133,-34.54067,33,508,27.9,16.9,134,6.1,44
PRREPE,19.59233,-34.426,36,533,27.9,16.8,204,6.6,39
PRREPE,19.59583,-34.44117,36,533,27.9,16.8,204,6.6,39
PRREPE,19.63367,-34.426,35,560,28.4,16.8,166,5.8,40
PRREPE,19.64133,-34.43617,35,560,28.4,16.8,166,5.8,40
PRREPE,19.647,-34.43383,35,536,27.6,16.1,434,6.2,40
PRREPE,19.63617,-34.442,35,565,28.2,16.9,152,6.2,42
PRREPE,19.62533,-34.44117,35,560,28.4,16.8,166,5.8,40
PRREPE,19.64867,-34.4315,35,536,27.6,16.1,434,6.2,40
PRREPE,19.61517,-34.43183,36,545,28.4,16.9,166,5.9,41
PRREPE,19.56533,-34.49267,34,501,26.7,16.6,91,6.9,39
PRREPE,19.6495,-34.46033,35,569,27.9,16.6,250,6.6,43
PRREPE,19.64383,-34.48683,34,545,28,16.7,250,6.7,43
PRREPE,19.64317,-34.46717,35,569,27.9,16.6,250,6.6,43
PRREPE,19.63133,-34.45833,35,565,28.2,16.9,152,6.2,42
PRREPE,19.63717,-34.455,35,565,28.2,16.9,152,6.2,42
PRREPE,19.63733,-34.458,35,565,28.2,16.9,152,6.2,42
PRREPE,19.62283,-34.45533,35,524,28.2,17,152,6.2,38
PRREPE,19.61967,-34.495,34,549,28.4,17,189,6.5,43
PRREPE,19.61533,-34.493,34,549,28.4,17,189,6.5,43
PRREPE,19.90167,-34.55217,29,484,27.7,17,123,6.4,47
PRREPE,19.38033,-34.438,34,543,23.8,16.1,21,8.2,47
PRREPE,19.40417,-34.447,34,539,25.9,16.8,131,7.8,46
PRREPE,19.42383,-34.44583,34,538,26,16.7,105,7.4,45
PRREPE,19.4155,-34.45667,34,538,26,16.7,105,7.4,45
